task_id,occ,occ_title,function,task,passes,why,not_called,physical,physical_both,physical_onet_codes,physical_sonnet,physical_gpt6,accountable,agreed_all_three,contested,blocked_by_missing_check,time_share,task_payroll_usd,horizon_sonnet,check_sonnet,stakes_sonnet,spec_entropy_sum_sonnet,passes_by_sonnet,horizon_gemini,check_gemini,stakes_gemini,spec_entropy_sum_gemini,passes_by_gemini,horizon_gpt6,check_gpt6,stakes_gpt6,spec_entropy_sum_gpt6,passes_by_gpt6
7672,27-2012,Producers and Directors,Creative,"Select, acquire, and maintain programs, music, films, and other needed materials and obtain legal clearances for their use as necessary.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.006654046269109893,105624398.80621852,2,1,3,8,False,2,1,2,8,False,3,1,4,9,False
14735,15-1299,"Computer Occupations, All Other",IT & software,"Implement Web site security measures, such as firewalls or message encryption.",False,a failure is too expensive,False,False,False,False,False,False,False,False,False,False,0.0020859333929735503,105573653.04065521,3,1,3,4,False,0,2,3,3,False,3,1,4,8,False
5207,11-9031,"Education and Childcare Administrators, Preschool and Daycare",Education,"Collect and analyze survey data, regulatory information, and demographic and employment trends to forecast enrollment patterns and the need for curriculum changes.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.023673090976233893,105450098.22955637,4,1,2,5,False,4,1,3,5,False,4,0,3,5,False
9696,41-9031,Sales Engineers,Sales,Develop sales plans to introduce products in new markets.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.014586197037746327,105286616.93681301,4,0,3,8,False,4,0,4,11,False,4,0,3,11,False
18203,17-2199,"Engineers, All Other",Engineering,Create or maintain photonic design histories.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.0058559669702618715,105267477.13395928,1,1,1,4,False,1,1,1,3,False,1,1,2,3,False
8930,13-1041,Compliance Officers,Legal & compliance,"Collect wills, burial instructions, and other documentation needed for investigations and for handling of the remains.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.003120385592521397,105243554.90042329,1,1,2,4,False,1,1,2,5,False,2,1,3,4,False
6696,25-2032,"Career/Technical Education Teachers, Secondary School",Education,"Attend professional meetings, educational conferences, and teacher training workshops to maintain and improve professional competence.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,True,False,0.014319475989864784,105240698.10214864,0,2,0,0,True,5,0,1,4,False,3,1,1,4,False
16205,15-1255,Web and Digital Interface Designers,IT & software,Prepare and revise initial game sketches using two- and three-dimensional graphical design software.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.008557616309818637,105100414.34321219,1,0,0,8,False,1,1,1,9,False,1,1,1,8,False
10945,21-2011,Clergy,Social services,"Conduct special ceremonies, such as weddings, funerals, or confirmations.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.027319305884880286,105098727.50863694,1,1,1,4,False,1,1,2,8,False,2,1,3,8,False
19021,21-1094,Community Health Workers,Social services,"Advise clients or community groups on issues related to social or intellectual development, such as education, childcare, or problem solving.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.03165281597800418,105074662.59832989,5,0,0,5,False,4,0,2,7,False,1,1,3,8,False
21416,11-9072,"Entertainment and Recreation Managers, Except Gambling",Operations,Write budgets to plan recreational activities or programs.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.03338393277440568,105059960.87239587,3,1,2,7,False,3,1,3,9,False,3,1,3,5,False
16795,19-1029,"Biological Scientists, All Other",Research,"Analyze large molecular datasets, such as raw microarray data, genomic sequence data, or proteomics data, for clinical or basic research purposes.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.017974474148464523,105036512.49085832,2,1,2,5,False,3,1,3,6,False,4,1,3,6,False
7854,29-1081,Podiatrists,Clinical,Correct deformities by means of plaster casts and strapping.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.06836901241464387,105031601.33524325,2,1,1,3,False,3,1,3,6,False,3,0,4,6,False
12871,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",Sales,"Manage business and financial affairs for clients, such as arranging travel and lodging, selling tickets, and directing marketing and advertising activities.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.04627404040763584,105011683.56299765,2,1,2,7,False,3,1,3,8,False,3,1,3,8,False
1375,17-2081,Environmental Engineers,Engineering,Advise industries or government agencies about environmental policies and standards.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.026531865483797053,104975443.02950865,5,0,2,7,False,3,1,4,9,False,2,1,4,6,False
20860,17-2199,"Engineers, All Other",Engineering,"Review architectural, mechanical, or electrical plans or specifications to evaluate energy efficiency.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.0058367998862546904,104922927.61930238,2,1,2,6,False,1,1,2,5,False,3,1,3,4,False
22182,19-3033,Clinical and Counseling Psychologists,Research,"Provide consulting services, including educational programs, outreach programs, or prevention talks to schools, social service agencies, businesses, or the general public.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.013799425982648385,104888724.84372967,5,0,1,5,False,3,1,2,9,False,4,0,3,7,False
6037,25-1065,"Political Science Teachers, Postsecondary",Education,"Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.05808959009967863,104834974.51901221,4,0,2,10,False,3,1,2,7,False,3,1,2,7,False
5990,25-1063,"Economics Teachers, Postsecondary",Education,"Initiate, facilitate, and moderate classroom discussions.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.0633761483110267,104820948.81094845,5,0,0,7,False,1,0,1,6,False,2,1,1,6,False
17427,29-2099,"Health Technologists and Technicians, All Other",Clinical,"Conduct tests to determine cerebral death, the absence of brain activity, or the probability of recovery from a coma.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.010751385539217978,104738369.08815235,3,1,4,3,False,1,1,4,3,False,2,1,4,5,False
1223,13-1121,"Meeting, Convention, and Event Planners",Operations,"Read trade publications, attend seminars, and consult with other meeting professionals to keep abreast of meeting management standards and trends.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.012183283902530755,104732873.94438504,5,0,0,4,False,5,0,0,6,False,1,1,1,2,False
7669,27-2012,Producers and Directors,Creative,"Evaluate new and existing programming to assess suitability and the need for changes, using information such as audience surveys and feedback.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.006594869766563302,104685048.18373263,3,1,2,5,False,4,0,3,9,False,4,0,3,8,False
6955,29-2053,Psychiatric Technicians,Clinical,"Interview new patients to complete admission forms, to assess their mental health status, or to obtain their mental health and treatment history.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.017175727300803037,104653621.53738694,2,1,2,6,False,1,1,3,8,False,2,1,4,6,False
3366,13-1141,"Compensation, Benefits, and Job Analysis Specialists",People,Assess need for and develop job analysis instruments and materials.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.012854887932785228,104631227.81327848,2,1,1,5,False,1,1,1,5,False,3,1,3,7,False
21183,27-3092,Court Reporters and Simultaneous Captioners,Marketing,Proofread transcripts for correct spelling of words.,True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,False,True,False,0.11220319121964982,104594917.2294278,0,2,0,0,True,0,2,1,1,True,0,1,3,3,False
17686,43-5011,Cargo and Freight Agents,Supply chain,"Calculate weight, volume, or cost of goods to be moved.",True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.019510806993400284,104510098.11519367,0,2,1,1,True,0,2,1,1,True,0,2,2,1,True
12979,21-2021,"Directors, Religious Activities and Education",Social services,"Implement program plans by ordering needed materials, scheduling speakers, reserving space, or handling other administrative details.",False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,True,False,0.07851386375542227,104475760.43351823,1,2,0,4,True,2,2,1,4,False,2,2,2,5,False
16220,15-1299,"Computer Occupations, All Other",IT & software,"Write, review, or execute plans for testing new or established document management systems.",False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,False,False,0.002060348250566403,104278733.0031379,2,2,1,6,False,2,1,2,6,False,2,1,2,5,False
3555,17-2041,Chemical Engineers,Engineering,"Direct activities of workers who operate or are engaged in constructing and improving absorption, evaporation, or electromagnetic equipment.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0470014028092043,104215599.43061218,3,1,2,6,False,3,1,3,9,False,3,1,4,8,False
4165,29-2051,Dietetic Technicians,Clinical,"Prepare a major meal, following recipes and determining group food quantities.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.09066495315363449,104166197.72157355,1,2,0,2,False,1,1,1,3,False,1,1,4,3,False
16902,19-3011,Economists,Research,Write technical documents or academic articles to communicate study results or economic forecasts.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.05213159223742814,104125113.95281544,3,1,1,5,False,2,1,2,5,False,1,1,2,5,False
3229,11-2011,Advertising and Promotions Managers,Operations,"Identify and develop contacts for promotional campaigns and industry programs that meet identified buyer targets, such as dealers, distributors, or consumers.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.03642499618423023,103996857.26311137,3,0,1,8,False,3,1,2,8,False,3,0,2,8,False
1111,11-9081,Lodging Managers,Operations,Manage and maintain temporary or permanent lodging facilities.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.03367982904982324,103963189.3255071,5,0,3,7,False,4,0,4,12,False,3,1,4,8,False
7257,11-9161,Emergency Management Directors,Operations,"Coordinate disaster response or crisis management activities, such as ordering evacuations, opening public shelters, and implementing special needs plans and programs.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.08829215936498225,103925169.102146,4,0,4,11,False,4,0,4,10,False,4,0,4,10,False
16975,19-4099,"Life, Physical, and Social Science Technicians, All Other",Research,Identify quality problems and recommend solutions.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.023170338578300458,103897362.18295328,3,1,2,4,False,3,1,3,6,False,3,1,3,5,False
5991,25-1063,"Economics Teachers, Postsecondary",Education,Maintain regularly scheduled office hours to advise and assist students.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.06276392124803096,103808356.16622017,3,1,0,5,False,1,1,1,7,False,3,1,1,7,False
17693,43-5011,Cargo and Freight Agents,Supply chain,Negotiate shipping rates with freight carriers.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.01937867423032361,103802325.85144025,3,1,2,8,False,1,1,2,9,False,1,1,2,7,False
2721,43-5031,Public Safety Telecommunicators,Supply chain,"Test and adjust communication and alarm systems, and report malfunctions to maintenance units.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.0195939042019654,103773974.12463757,1,2,2,1,False,1,1,3,3,False,1,2,4,2,False
17179,29-1222,"Physicians, Pathologists",Clinical,Manage medical laboratories.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.04340630276045127,103770375.87373267,4,0,3,7,False,4,0,3,11,False,5,0,4,10,False
6770,25-2057,"Special Education Teachers, Middle School",Education,Organize and label materials and display students' work.,False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.015107317562926893,103768295.35571696,0,1,0,1,False,1,1,0,4,False,1,1,1,3,False
16520,17-2199,"Engineers, All Other",Engineering,"Install, calibrate, operate, or maintain robots.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.005769105336246367,103706043.280425,1,2,2,3,False,1,2,3,3,False,3,1,4,5,False
1704,25-4031,Library Technicians,Education,Issue identification cards to borrowers.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.03305918807918705,103678708.23721358,0,2,0,0,False,0,2,0,2,False,0,2,1,2,False
22642,27-3023,"News Analysts, Reporters, and Journalists",Marketing,"Check reference materials, such as books, news files, or public records, to obtain relevant facts.",False,no existing check settles it,False,False,False,False,False,False,False,False,True,True,0.026766985003344932,103660540.29623292,0,2,1,1,True,1,1,2,2,False,1,1,2,3,False
9339,27-3091,Interpreters and Translators,Marketing,Adapt software and accompanying technical documents to another language and culture.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.03239643996584847,103648690.5594241,2,1,2,7,False,3,1,3,6,False,2,1,3,5,False
16317,17-2051,Civil Engineers,Engineering,"Direct the surveying, staking, or laying-out of construction projects.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.0027521897548900757,103595448.68191692,1,2,2,2,False,1,1,3,3,False,1,2,4,4,False
13032,27-1022,Fashion Designers,Creative,Research the styles and periods of clothing needed for film or theatrical productions.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.04699313562161651,103568899.99008276,1,1,0,5,False,1,1,1,4,False,1,1,1,3,False
15236,29-2031,Cardiovascular Technologists and Technicians,Clinical,"Assist physicians in the diagnosis and treatment of cardiac or peripheral vascular treatments, such as implanting pacemakers or assisting with balloon angioplasties to treat blood vessel blockages.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.023435034273737575,103534483.92268251,2,1,4,7,False,0,1,4,7,False,3,0,4,7,False
4624,41-9041,Telemarketers,Sales,"Obtain names and telephone numbers of potential customers from sources such as telephone directories, magazine reply cards, and lists purchased from other organizations.",True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.046766497325681756,103529539.22731622,0,2,0,1,True,0,2,0,1,True,0,2,1,3,True
6323,25-1123,"English Language and Literature Teachers, Postsecondary",Education,"Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.019211305862957277,103437578.3457745,5,0,1,9,False,4,0,2,11,False,5,0,2,11,False
7770,29-1211,Anesthesiologists,Clinical,"Conduct medical research to aid in controlling and curing disease, to investigate new medications, and to develop and test new medical techniques.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.007387164726951123,103424607.72333623,5,0,4,10,False,4,1,3,10,False,4,0,4,8,False
7485,19-1012,Food Scientists and Technologists,Research,"Test new products for flavor, texture, color, nutritional content, and adherence to government and industry standards.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.08312491235432212,103310267.82118192,2,1,2,3,False,2,1,4,3,False,2,1,4,4,False
21947,17-3012,Electrical and Electronics Drafters,Engineering,"Consult with engineers to discuss or interpret design concepts, or determine requirements of detailed working drawings.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.06903302861246532,103205896.50226514,5,0,1,6,False,1,1,1,7,False,1,1,2,6,False
21930,17-3011,Architectural and Civil Drafters,Engineering,"Supervise or conduct field surveys, inspections, or technical investigations to obtain data required to revise construction drawings.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.013934643029652706,103181123.85330324,2,1,2,5,False,1,1,2,5,False,2,1,4,6,False
16829,19-1029,"Biological Scientists, All Other",Research,"Review, approve, or interpret genetic laboratory results.",False,an accountable sign-off — stays with a person,False,False,False,False,False,False,True,False,False,False,0.01765281166450736,103156829.93464327,2,1,3,3,False,1,1,4,3,False,2,1,4,5,False
3928,27-3011,Broadcast Announcers and Radio Disc Jockeys,Marketing,Study background information to prepare for programs or interviews.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.06272524877718706,103128199.8259917,1,0,0,5,False,2,1,1,4,False,1,1,1,5,False
6202,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Education,"Maintain student attendance records, grades, and other required records.",True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.09074236510126178,103127336.8021075,0,2,1,0,True,0,2,1,1,True,0,2,2,3,True
8677,25-3021,Self-Enrichment Teachers,Education,Participate in publicity planning and student recruitment.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.006331255947086387,103093828.60077502,3,0,1,7,False,3,0,2,8,False,3,0,1,8,False
17404,29-2011,Medical and Clinical Laboratory Technologists,Clinical,"Prepare cell samples by applying special staining techniques, such as chromosomal staining, to differentiate cells or cell components.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.009224905857629279,103068707.58043683,1,1,1,2,False,1,1,3,2,False,1,1,4,3,False
16602,17-3027,Mechanical Engineering Technologists and Technicians,Engineering,"Read and interpret blueprints, schematics, work specifications, drawings, or charts.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.04053893292423571,103021646.9948663,1,1,1,2,False,1,1,2,2,False,1,1,3,4,False
4054,27-4032,Film and Video Editors,Creative,Mark frames where a particular shot or piece of sound is to begin or end.,False,no existing check settles it,False,False,False,False,False,False,False,False,True,True,0.04446858182238791,103013461.98402724,0,2,0,2,True,1,1,0,5,False,1,1,1,3,False
387,29-1125,Recreational Therapists,Clinical,"Observe, analyze, and record patients' participation, reactions, and progress during treatment sessions, modifying treatment programs as needed.",False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.10847267450839392,103001670.76601641,2,1,1,7,False,1,1,2,8,False,3,1,3,7,False
7248,13-1032,"Insurance Appraisers, Auto Damage",Claims & underwriting,"Examine damaged vehicle to determine extent of structural, body, mechanical, electrical, or interior damage.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.17823086519569178,102949231.13099946,1,1,2,2,False,2,1,2,4,False,2,1,4,4,False
21442,13-1031,"Claims Adjusters, Examiners, and Investigators",Claims & underwriting,Obtain credit information from banks and other credit services.,True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.004294440256158153,102829284.15199009,0,2,0,2,True,1,2,1,2,True,1,2,2,2,True
22663,27-3043,Writers and Authors,Marketing,"Consult with sales, media and marketing representatives to obtain information on product or service and discuss style and length of advertising written material.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.02622421488467779,102672692.08958954,2,0,1,5,False,1,1,1,7,False,1,1,1,6,False
22662,27-3043,Writers and Authors,Marketing,"Conduct research to obtain factual information and authentic detail, using sources such as newspaper accounts, diaries, and interviews.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.02622421488467779,102672692.08958954,1,1,1,5,False,2,1,2,7,False,1,1,1,5,False
22668,27-3043,Writers and Authors,Marketing,"Revise written material to meet personal standards and to satisfy needs of clients, publishers, directors, or producers.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,2,0,1,8,False,2,1,1,8,False,1,1,1,8,False
22670,27-3043,Writers and Authors,Marketing,"Write advertising material for use by publication, broadcast, or internet media to promote the sale of goods and services.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,3,1,2,5,False,3,0,2,9,False,3,0,2,7,False
22661,27-3043,Writers and Authors,Marketing,Collaborate with other writers on specific projects.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,4,0,1,7,False,2,1,1,8,False,3,1,1,8,False
22664,27-3043,Writers and Authors,Marketing,"Edit or rewrite existing written material as necessary, and submit written material for approval by supervisor, editor, or publisher.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.02622421488467779,102672692.08958954,1,1,0,5,False,1,1,1,8,False,2,1,1,7,False
22671,27-3043,Writers and Authors,Marketing,"Write fiction or nonfiction prose, such as short stories, novels, biographies, articles, descriptive or critical analyses, and essays.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,4,0,1,7,False,4,0,2,9,False,1,1,1,7,False
22665,27-3043,Writers and Authors,Marketing,Follow appropriate procedures to get copyrights for completed work.,False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,3,2,2,2,False,3,2,2,3,False,3,2,3,3,False
22672,27-3043,Writers and Authors,Marketing,"Write to customers in their terms and on their level so that the script, story, or advertisement message is more readily received.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,3,0,1,6,False,3,0,2,9,False,3,0,1,6,False
22669,27-3043,Writers and Authors,Marketing,"Work with staff to develop script, story, or advertising concepts.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,4,0,1,7,False,2,1,1,9,False,2,1,1,9,False
22666,27-3043,Writers and Authors,Marketing,"Plan project arrangements or outlines, and organize material accordingly.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.02622421488467779,102672692.08958954,4,0,1,5,False,1,1,1,5,False,1,1,1,5,False
22667,27-3043,Writers and Authors,Marketing,"Prepare works in appropriate format for publication, and send them to publishers or producers.",False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,False,False,0.02622421488467779,102672692.08958954,2,1,1,4,False,2,2,1,2,False,2,1,1,3,False
11382,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Supply chain,"Count or estimate quantities of materials, parts, or products received or shipped.",False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.04611142468376507,102658787.00195985,0,2,1,0,False,0,2,1,0,False,0,2,2,1,False
17690,43-5011,Cargo and Freight Agents,Supply chain,Keep records of goods dispatched or received.,True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.019154765853498044,102602955.34673642,0,2,0,1,True,1,2,1,1,True,0,2,2,2,True
6365,25-1125,"History Teachers, Postsecondary",Education,"Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.055209745243667264,102551130.09859565,4,1,2,11,False,4,1,2,9,False,4,1,2,9,False
9387,29-2091,Orthotists and Prosthetists,Clinical,Maintain patients' records.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.1342450229481506,102524857.15383308,1,1,1,2,False,1,1,2,3,False,1,1,4,3,False
17113,29-1217,Neurologists,Clinical,"Counsel patients or others on the background of neurological disorders including risk factors, or genetic or environmental concerns.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.049595467954216516,102477726.76069486,5,0,2,6,False,1,1,2,7,False,1,1,3,6,False
3998,27-4011,Audio and Video Technicians,Creative,Inform users of audio and videotaping service policies and procedures.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.026510699089189228,102455996.85957624,1,1,0,1,False,0,1,0,3,False,1,1,1,3,False
6806,25-2058,"Special Education Teachers, Secondary School",Education,Meet with parents and guardians to provide guidance in using community resources and to teach skills for dealing with students' impairments.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.008438257993194453,102385802.50331354,4,0,2,9,False,4,1,2,9,False,3,0,3,7,False
18903,13-1075,Labor Relations Specialists,People,Select mediators or arbitrators for labor disputes or contract negotiations.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.016889577219931073,102349015.56740028,2,1,2,3,False,4,0,3,8,False,3,1,3,7,False
20538,19-4031,Chemical Technicians,Research,Train new employees on topics such as the proper operation of laboratory equipment.,False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.030882657704021453,102298402.17002091,3,1,1,5,False,3,1,3,8,False,2,1,3,6,False
18612,19-1012,Food Scientists and Technologists,Research,Stay up to date on new regulations and current events regarding food science by reviewing scientific literature.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.08229450108849852,102278206.45902036,5,0,0,1,False,5,0,1,4,False,5,1,3,5,False
6294,25-1122,"Communications Teachers, Postsecondary",Education,"Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.038709728318395184,102233677.65186185,4,0,2,8,False,4,0,3,9,False,3,1,2,8,False
19826,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Sales,Present information to customers about the energy efficiency or environmental impact of scientific or technical products.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.003083095745647216,102208225.94896485,1,1,1,3,False,1,1,1,5,False,1,1,3,4,False
20004,13-1081,Logisticians,Supply chain,"Review global, national, or regional transportation or logistics reports for ways to improve efficiency or minimize the environmental impact of logistics activities.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.004987200460671282,102184730.65599683,4,0,1,4,False,4,1,2,7,False,3,0,2,5,False
2465,41-9022,Real Estate Sales Agents,Sales,Contact utility companies for service hookups to clients' property.,False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,True,False,0.007757557044162838,102150792.03199826,1,2,0,2,True,2,2,1,2,False,2,2,2,4,False
20565,29-2011,Medical and Clinical Laboratory Technologists,Clinical,Select appropriate culturing system or procedure based on specimen type and reason for referral.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.009138350782815052,102101638.66577117,2,1,2,3,False,1,1,3,1,False,2,1,4,4,False
6381,25-1126,"Philosophy and Religion Teachers, Postsecondary",Education,"Prepare course materials, such as syllabi, homework assignments, and handouts.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.05562695888201163,102099044.25366554,1,1,0,4,False,1,1,1,5,False,1,1,1,5,False
7855,29-1081,Podiatrists,Clinical,Make and fit prosthetic appliances.,False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.06643403795169779,102059005.13693254,2,1,1,4,False,2,1,3,7,False,3,0,4,7,False
4051,27-4032,Film and Video Editors,Creative,Study scripts to become familiar with production concepts and requirements.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.04405333429709469,102051522.48859635,5,0,0,3,False,1,1,0,4,False,1,1,1,3,False
17377,29-2011,Medical and Clinical Laboratory Technologists,Clinical,"Select or prepare specimens and media for cell cultures using aseptic techniques, knowledge of medium components, or cell nutritional requirements.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.009132917716478357,102040935.7020592,2,1,1,3,False,2,1,3,2,False,2,1,4,4,False
6780,25-2057,"Special Education Teachers, Middle School",Education,"Provide assistive devices, supportive technology, and assistance accessing facilities, such as restrooms.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.014833701636120817,101888897.62752488,1,1,2,4,False,0,1,3,5,False,1,1,4,6,False
3907,27-2012,Producers and Directors,Creative,"Discuss filter options, lens choices, and the visual effects of objects being filmed with photography directors and video operators.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.006415067004953986,101830911.34268804,1,0,1,5,False,1,1,2,10,False,1,1,2,6,False
19273,29-2099,"Health Technologists and Technicians, All Other",Clinical,"Measure corneal thickness, using pachymeter or contact ultrasound methods.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.010452354363266594,101825252.67525713,0,2,1,0,False,1,1,2,3,False,1,1,3,4,False
